gameID,gameDate,Team,Opponent,homeRoad,gamesPlayed,Win,Loss,Tie,OTLoss,points,pointPct,regulationWins,regulationAndOtWins,shootoutWins,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,powerPlayPct,penaltyKillPct,powerPlayNetPct,penaltyKillNetPct,shotsForPerGame,shotsAgainstPerGame,faceoffWinPct
2009020977,2010-03-09,Philadelphia Flyers,New York Islanders,0,1,1,0,0.0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.5,1.0,0.5,1.0,35.0,25.0,0.54
2009020981,2010-03-09,Florida Panthers,Minnesota Wild,1,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.0,0.0,0.0,0.0,31.0,11.0,0.55
2009020988,2010-03-10,Los Angeles Kings,Chicago Blackhawks,1,1,0,0,0.0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.5,1.0,0.5,1.0,30.0,43.0,0.47
2009020985,2010-03-10,Dallas Stars,Buffalo Sabres,1,1,0,1,0.0,0,0,0.0,0,0,0,3,5,3.0,5.0,0.0,1.0,0.0,1.0,20.0,43.0,0.5
2009020989,2010-03-10,Vancouver Canucks,Arizona Coyotes,1,1,0,0,0.0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,39.0,34.0,0.52
2009020987,2010-03-10,Washington Capitals,Carolina Hurricanes,0,1,1,0,0.0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.5,0.8,0.5,0.8,39.0,31.0,0.56
2009020986,2010-03-10,New York Rangers,New Jersey Devils,1,1,0,1,0.0,0,0,0.0,0,0,0,3,6,3.0,6.0,0.0,0.5,0.0,0.5,19.0,27.0,0.46
2009020996,2010-03-11,Minnesota Wild,Detroit Red Wings,1,1,0,1,0.0,0,0,0.0,0,0,0,1,5,1.0,5.0,0.0,0.83,-0.2,0.833333,22.0,30.0,0.53
2009020994,2010-03-11,Columbus Blue Jackets,Winnipeg Jets,0,1,1,0,0.0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.25,1.0,0.25,1.0,21.0,29.0,0.56
2009020999,2010-03-11,San Jose Sharks,Nashville Predators,0,1,1,0,0.0,0,2,1.0,1,1,0,8,5,8.0,5.0,0.67,0.5,0.67,0.5,26.0,45.0,0.45
2009020995,2010-03-11,Edmonton Oilers,Montréal Canadiens,1,1,0,0,0.0,1,1,0.5,0,0,0,4,4,4.0,4.0,0.33,1.0,0.33,1.0,25.0,26.0,0.47
2009020997,2010-03-11,Colorado Avalanche,Florida Panthers,0,1,1,0,0.0,0,2,1.0,1,1,0,3,0,3.0,0.0,0.5,1.0,0.5,1.0,31.0,27.0,0.46
2009020998,2010-03-11,Calgary Flames,Ottawa Senators,0,1,1,0,0.0,0,2,1.0,1,1,0,2,0,2.0,0.0,0.0,1.0,0.0,1.0,25.0,33.0,0.4
2009020991,2010-03-11,St. Louis Blues,New York Islanders,1,1,1,0,0.0,0,2,1.0,0,0,1,1,1,1.0,1.0,0.17,0.8,0.17,0.8,36.0,30.0,0.42
2009020990,2010-03-11,Tampa Bay Lightning,Toronto Maple Leafs,1,1,0,0,0.0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.5,1.0,0.5,1.0,33.0,38.0,0.41
2009020993,2010-03-11,Carolina Hurricanes,Pittsburgh Penguins,0,1,1,0,0.0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.25,0.5,0.25,0.5,21.0,40.0,0.61
2009020992,2010-03-11,Boston Bruins,Philadelphia Flyers,1,1,1,0,0.0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.0,0.0,0.0,0.0,37.0,32.0,0.51
2009021004,2010-03-12,Dallas Stars,Los Angeles Kings,0,1,0,0,0.0,1,1,0.5,0,0,0,1,1,1.0,1.0,0.0,0.75,0.0,0.75,30.0,28.0,0.43
2009021005,2010-03-12,Anaheim Ducks,Nashville Predators,0,1,0,1,0.0,0,0,0.0,0,0,0,0,1,0.0,1.0,0.0,0.75,0.0,0.75,31.0,28.0,0.46
2009021002,2010-03-12,Minnesota Wild,Buffalo Sabres,1,1,1,0,0.0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.5,0.83,0.5,0.833333,33.0,45.0,0.39
2009021001,2010-03-12,Washington Capitals,Tampa Bay Lightning,0,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.5,1.0,0.5,1.0,30.0,27.0,0.64
2009021003,2010-03-12,Winnipeg Jets,New York Rangers,0,1,0,1,0.0,0,0,0.0,0,0,0,2,5,2.0,5.0,0.25,0.67,0.25,0.666666,31.0,35.0,0.44
2009021000,2010-03-12,Pittsburgh Penguins,New Jersey Devils,1,1,0,1,0.0,0,0,0.0,0,0,0,1,3,1.0,3.0,0.0,1.0,0.0,1.0,35.0,32.0,0.51
2009021012,2010-03-13,Columbus Blue Jackets,St. Louis Blues,0,1,0,1,0.0,0,0,0.0,0,0,0,1,5,1.0,5.0,0.0,0.5,-0.17,0.5,25.0,36.0,0.52
2009021014,2010-03-13,San Jose Sharks,Florida Panthers,0,1,0,0,0.0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.5,1.0,0.5,1.0,39.0,28.0,0.59
2009021010,2010-03-13,Arizona Coyotes,Carolina Hurricanes,1,1,1,0,0.0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.33,1.0,0.33,1.0,20.0,29.0,0.51
2009021013,2010-03-13,Vancouver Canucks,Ottawa Senators,0,1,1,0,0.0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.33,1.0,0.33,1.5,35.0,14.0,0.57
2009021007,2010-03-13,Edmonton Oilers,Toronto Maple Leafs,1,1,0,1,0.0,0,0,0.0,0,0,0,4,6,4.0,6.0,0.33,0.62,0.33,0.625,29.0,47.0,0.37
2009021011,2010-03-13,Detroit Red Wings,Buffalo Sabres,0,1,1,0,0.0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.25,1.0,0.25,1.0,37.0,26.0,0.51
2009021006,2010-03-13,Chicago Blackhawks,Philadelphia Flyers,1,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.25,1.0,0.25,1.0,41.0,34.0,0.51
2009021008,2010-03-13,Montréal Canadiens,Boston Bruins,0,1,1,0,0.0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.33,1.0,0.33,1.0,27.0,23.0,0.48
2009021009,2010-03-13,New York Islanders,New Jersey Devils,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.33,1.0,0.33,1.25,29.0,40.0,0.44
2009021024,2010-03-14,Vancouver Canucks,Calgary Flames,0,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.17,1.0,0.17,1.0,28.0,33.0,0.59
2009021016,2010-03-14,Colorado Avalanche,Dallas Stars,1,1,1,0,0.0,0,2,1.0,1,1,0,5,3,5.0,3.0,0.67,1.0,0.67,1.0,22.0,51.0,0.46
2009021023,2010-03-14,Anaheim Ducks,San Jose Sharks,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.0,1.0,0.0,1.0,33.0,33.0,0.39
2009021015,2010-03-14,Philadelphia Flyers,New York Rangers,1,1,0,1,0.0,0,0,0.0,0,0,0,1,3,1.0,3.0,0.25,0.8,0.25,0.8,18.0,21.0,0.51
2009021019,2010-03-14,Arizona Coyotes,Winnipeg Jets,1,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.25,0.75,0.25,0.75,34.0,41.0,0.44
2009021021,2010-03-14,Minnesota Wild,St. Louis Blues,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.33,0.83,0.33,0.833333,20.0,38.0,0.52
2009021017,2010-03-14,Los Angeles Kings,Nashville Predators,0,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,1.0,1.0,1.0,1.0,20.0,31.0,0.47
2009021018,2010-03-14,New York Islanders,Toronto Maple Leafs,0,1,1,0,0.0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.17,1.0,0.17,1.142857,32.0,27.0,0.56
2009021022,2010-03-14,Chicago Blackhawks,Washington Capitals,0,1,0,0,0.0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.33,0.8,0.33,0.8,23.0,30.0,0.61
2009021020,2010-03-14,Tampa Bay Lightning,Pittsburgh Penguins,0,1,0,1,0.0,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,0.8,0.0,0.8,22.0,39.0,0.56
2009021026,2010-03-15,Edmonton Oilers,Columbus Blue Jackets,1,1,0,1,0.0,0,0,0.0,0,0,0,3,5,3.0,5.0,0.0,1.0,0.0,1.0,32.0,29.0,0.48
2009021025,2010-03-15,New Jersey Devils,Boston Bruins,0,1,1,0,0.0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.0,1.0,0.0,1.0,28.0,36.0,0.46
2009021027,2010-03-15,Detroit Red Wings,Calgary Flames,1,1,1,0,0.0,0,2,1.0,1,1,0,2,1,2.0,1.0,1.0,1.0,1.0,1.0,28.0,23.0,0.37
2009021034,2010-03-16,St. Louis Blues,Colorado Avalanche,0,1,0,1,0.0,0,0,0.0,0,0,0,3,5,3.0,5.0,0.25,0.5,0.25,0.5,39.0,26.0,0.56
2009021035,2010-03-16,Nashville Predators,Philadelphia Flyers,0,1,1,0,0.0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.0,0.5,0.0,0.5,30.0,45.0,0.49
2009021036,2010-03-16,Edmonton Oilers,Minnesota Wild,1,1,0,1,0.0,0,0,0.0,0,0,0,2,4,2.0,4.0,0.2,1.0,0.2,1.0,36.0,28.0,0.45
2009021037,2010-03-16,San Jose Sharks,Dallas Stars,1,1,0,1,0.0,0,0,0.0,0,0,0,2,8,2.0,8.0,0.2,0.6,-0.2,0.6,47.0,31.0,0.56
2009021032,2010-03-16,Arizona Coyotes,Tampa Bay Lightning,1,1,1,0,0.0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.0,1.0,0.0,1.0,28.0,28.0,0.43
2009021033,2010-03-16,Washington Capitals,Florida Panthers,1,1,1,0,0.0,0,2,1.0,1,1,0,7,3,7.0,3.0,0.5,1.0,0.5,1.0,39.0,37.0,0.5
2009021038,2010-03-16,Vancouver Canucks,New York Islanders,0,1,0,1,0.0,0,0,0.0,0,0,0,2,5,2.0,5.0,0.0,0.75,0.0,0.75,37.0,20.0,0.59
2009021029,2010-03-16,Boston Bruins,Carolina Hurricanes,1,1,1,0,0.0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.0,0.75,0.0,0.75,37.0,32.0,0.61
2009021030,2010-03-16,Winnipeg Jets,Buffalo Sabres,0,1,1,0,0.0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.0,0.75,0.0,0.75,26.0,32.0,0.51
2009021031,2010-03-16,Toronto Maple Leafs,Ottawa Senators,1,1,1,0,0.0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.0,1.0,0.0,1.0,30.0,31.0,0.44
2009021028,2010-03-16,Montréal Canadiens,New York Rangers,1,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.25,1.0,0.25,1.2,35.0,20.0,0.57
2009021041,2010-03-17,Anaheim Ducks,Chicago Blackhawks,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.0,1.0,0.0,1.333333,36.0,41.0,0.44
2009021040,2010-03-17,Colorado Avalanche,Calgary Flames,0,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,0.75,-0.33,0.75,34.0,34.0,0.55
2009021039,2010-03-17,Pittsburgh Penguins,New Jersey Devils,1,1,0,1,0.0,0,0,0.0,0,0,0,2,5,2.0,5.0,0.0,1.0,-0.33,1.0,26.0,19.0,0.52
2009021049,2010-03-18,Minnesota Wild,Nashville Predators,1,1,0,1,0.0,0,0,0.0,0,0,0,0,5,0.0,5.0,0.0,0.67,0.0,0.666666,17.0,37.0,0.37
2009021051,2010-03-18,San Jose Sharks,Vancouver Canucks,1,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,0.33,0.0,0.333333,34.0,26.0,0.59
2009021048,2010-03-18,Arizona Coyotes,Florida Panthers,1,1,1,0,0.0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.33,0.5,0.33,0.5,46.0,24.0,0.5
2009021052,2010-03-18,Los Angeles Kings,Chicago Blackhawks,0,1,0,1,0.0,0,0,0.0,0,0,0,0,3,0.0,3.0,0.0,1.0,0.0,1.0,17.0,37.0,0.61
2009021050,2010-03-18,Dallas Stars,Philadelphia Flyers,0,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.33,1.0,0.33,1.0,29.0,31.0,0.48
2009021043,2010-03-18,St. Louis Blues,New York Rangers,1,1,1,0,0.0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.5,0.8,0.5,0.8,16.0,29.0,0.45
2009021044,2010-03-18,Washington Capitals,Carolina Hurricanes,1,1,0,0,0.0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.33,0.8,0.33,0.8,28.0,29.0,0.53
2009021047,2010-03-18,Tampa Bay Lightning,Buffalo Sabres,0,1,0,1,0.0,0,0,0.0,0,0,0,2,6,2.0,6.0,0.25,0.86,0.0,0.857142,25.0,28.0,0.41
2009021046,2010-03-18,New Jersey Devils,Toronto Maple Leafs,1,1,0,0,0.0,1,1,0.5,0,0,0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,25.0,26.0,0.61
2009021045,2010-03-18,Winnipeg Jets,Ottawa Senators,0,1,1,0,0.0,0,2,1.0,1,1,0,6,3,6.0,3.0,0.33,1.0,0.33,1.0,27.0,39.0,0.54
2009021042,2010-03-18,Boston Bruins,Pittsburgh Penguins,0,1,0,1,0.0,0,0,0.0,0,0,0,0,3,0.0,3.0,0.0,1.0,0.0,1.0,17.0,31.0,0.55
2009021054,2010-03-19,San Jose Sharks,Calgary Flames,1,1,0,1,0.0,0,0,0.0,0,0,0,3,4,3.0,4.0,0.0,1.0,0.0,1.0,28.0,24.0,0.58
2009021056,2010-03-19,Anaheim Ducks,New York Islanders,0,1,1,0,0.0,0,2,1.0,0,1,0,5,4,5.0,4.0,0.5,0.33,0.5,0.333333,39.0,31.0,0.59
2009021055,2010-03-19,Edmonton Oilers,Detroit Red Wings,0,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.0,1.0,0.0,1.0,24.0,33.0,0.51
2009021053,2010-03-19,Columbus Blue Jackets,Minnesota Wild,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.0,1.0,0.0,1.0,32.0,20.0,0.68
2009021066,2010-03-20,Detroit Red Wings,Vancouver Canucks,1,1,1,0,0.0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.0,1.0,0.0,1.5,54.0,32.0,0.51
2009021065,2010-03-20,Chicago Blackhawks,Arizona Coyotes,1,1,0,0,0.0,1,1,0.5,0,0,0,4,4,4.0,4.0,0.25,0.8,0.25,0.8,38.0,35.0,0.55
2009021064,2010-03-20,Nashville Predators,Columbus Blue Jackets,0,1,1,0,0.0,0,2,1.0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,31.0,33.0,0.5
2009021060,2010-03-20,St. Louis Blues,New Jersey Devils,1,1,1,0,0.0,0,2,1.0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,29.0,0.43
2009021063,2010-03-20,Washington Capitals,Tampa Bay Lightning,1,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,28.0,34.0,0.36
2009021058,2010-03-20,Dallas Stars,Ottawa Senators,0,1,1,0,0.0,0,2,1.0,1,1,0,5,4,5.0,4.0,0.25,0.6,0.25,0.6,25.0,29.0,0.53
2009021067,2010-03-20,Los Angeles Kings,New York Islanders,0,1,1,0,0.0,0,2,1.0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,26.0,26.0,0.47
2009021057,2010-03-20,Pittsburgh Penguins,Carolina Hurricanes,0,1,0,0,0.0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.33,1.0,0.33,1.0,25.0,29.0,0.52
2009021061,2010-03-20,Winnipeg Jets,Philadelphia Flyers,0,1,1,0,0.0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.0,1.0,0.0,1.0,28.0,27.0,0.45
2009021059,2010-03-20,Toronto Maple Leafs,Montréal Canadiens,0,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,1.0,0.83,1.0,0.833333,33.0,27.0,0.57
2009021062,2010-03-20,Buffalo Sabres,Florida Panthers,1,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,36.0,32.0,0.41
2009021076,2010-03-21,Colorado Avalanche,Anaheim Ducks,1,1,0,1,0.0,0,0,0.0,0,0,0,2,5,2.0,5.0,0.0,0.5,-0.33,0.5,28.0,33.0,0.56
2009021075,2010-03-21,Edmonton Oilers,San Jose Sharks,0,1,1,0,0.0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.0,1.0,0.0,1.0,25.0,28.0,0.48
2009021069,2010-03-21,Minnesota Wild,Calgary Flames,0,1,1,0,0.0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.5,0.0,0.5,0.0,21.0,32.0,0.44
2009021074,2010-03-21,Arizona Coyotes,Dallas Stars,1,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.33,1.0,0.33,1.0,35.0,32.0,0.47
2009021072,2010-03-21,St. Louis Blues,Nashville Predators,0,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.33,1.0,0.33,1.0,25.0,39.0,0.55
2009021071,2010-03-21,Florida Panthers,Tampa Bay Lightning,0,1,1,0,0.0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.2,0.5,0.2,0.5,40.0,31.0,0.49
2009021070,2010-03-21,Carolina Hurricanes,Buffalo Sabres,0,1,0,1,0.0,0,0,0.0,0,0,0,3,5,3.0,5.0,0.17,0.33,0.17,0.333333,30.0,20.0,0.56
2009021073,2010-03-21,Winnipeg Jets,Philadelphia Flyers,1,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,31.0,45.0,0.41
2009021068,2010-03-21,Boston Bruins,New York Rangers,0,1,1,0,0.0,0,2,1.0,1,1,0,2,1,2.0,1.0,0.0,1.0,0.0,1.0,31.0,24.0,0.61
2009021079,2010-03-22,Los Angeles Kings,Colorado Avalanche,0,1,1,0,0.0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.67,1.0,0.67,1.0,23.0,21.0,0.5
2009021077,2010-03-22,Detroit Red Wings,Pittsburgh Penguins,0,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,33.0,27.0,0.55
2009021078,2010-03-22,Ottawa Senators,Montréal Canadiens,1,1,1,0,0.0,0,2,1.0,1,1,0,2,0,2.0,0.0,0.5,1.0,0.5,1.0,27.0,29.0,0.51
2009021086,2010-03-23,Minnesota Wild,San Jose Sharks,0,1,0,1,0.0,0,0,0.0,0,0,0,1,4,1.0,4.0,0.25,1.0,0.25,1.0,19.0,17.0,0.42
2009021088,2010-03-23,Calgary Flames,Anaheim Ducks,0,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.5,0.0,0.5,0.0,28.0,23.0,0.6
2009021081,2010-03-23,Columbus Blue Jackets,New Jersey Devils,1,1,0,1,0.0,0,0,0.0,0,0,0,3,6,3.0,6.0,0.0,0.5,0.0,0.5,22.0,30.0,0.55
2009021087,2010-03-23,Arizona Coyotes,Chicago Blackhawks,1,1,0,1,0.0,0,0,0.0,0,0,0,0,2,0.0,2.0,0.0,1.0,0.0,1.0,28.0,32.0,0.43
2009021085,2010-03-23,Dallas Stars,Nashville Predators,1,1,1,0,0.0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,14.0,35.0,0.43
2009021089,2010-03-23,Vancouver Canucks,Edmonton Oilers,1,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,33.0,22.0,0.6
2009021082,2010-03-23,Boston Bruins,Winnipeg Jets,1,1,1,0,0.0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.0,1.0,0.0,1.0,33.0,27.0,0.48
2009021084,2010-03-23,Tampa Bay Lightning,Carolina Hurricanes,0,1,1,0,0.0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.33,0.0,0.33,0.0,27.0,29.0,0.52
2009021080,2010-03-23,Florida Panthers,Toronto Maple Leafs,1,1,1,0,0.0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.0,1.0,0.0,1.0,29.0,43.0,0.38
2009021083,2010-03-23,Ottawa Senators,Philadelphia Flyers,0,1,1,0,0.0,0,2,1.0,1,1,0,2,0,2.0,0.0,0.0,1.0,0.0,1.0,26.0,26.0,0.6
2009021094,2010-03-24,Los Angeles Kings,Colorado Avalanche,1,1,0,0,0.0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.67,0.67,0.67,0.666666,30.0,30.0,0.51
2009021095,2010-03-24,Anaheim Ducks,Vancouver Canucks,1,1,0,1,0.0,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.5,0.0,0.5,31.0,30.0,0.38
2009021093,2010-03-24,St. Louis Blues,Detroit Red Wings,1,1,0,1,0.0,0,0,0.0,0,0,0,2,4,2.0,4.0,0.0,1.0,0.0,1.0,32.0,24.0,0.46
2009021091,2010-03-24,Washington Capitals,Pittsburgh Penguins,0,1,1,0,0.0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.0,0.8,0.0,1.0,32.0,42.0,0.5
2009021092,2010-03-24,Buffalo Sabres,Montréal Canadiens,0,1,1,0,0.0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.17,0.75,0.17,0.75,42.0,28.0,0.47
2009021090,2010-03-24,New York Rangers,New York Islanders,0,1,1,0,0.0,0,2,1.0,1,1,0,5,0,5.0,0.0,0.33,1.0,0.33,1.0,44.0,27.0,0.46
2009021100,2010-03-25,Washington Capitals,Carolina Hurricanes,1,1,0,0,0.0,1,1,0.5,0,0,0,2,2,2.0,2.0,0.0,0.8,0.0,0.8,43.0,31.0,0.57
2009021099,2010-03-25,Minnesota Wild,Philadelphia Flyers,1,1,1,0,0.0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.5,1.0,0.5,1.0,21.0,35.0,0.43
2009021102,2010-03-25,Columbus Blue Jackets,Chicago Blackhawks,0,1,1,0,0.0,0,2,1.0,1,1,0,8,3,8.0,3.0,0.5,0.8,0.5,0.8,32.0,41.0,0.52
2009021106,2010-03-25,San Jose Sharks,Dallas Stars,0,1,1,0,0.0,0,2,1.0,1,1,0,3,0,3.0,0.0,0.29,1.0,0.29,1.0,41.0,27.0,0.56
2009021105,2010-03-25,Arizona Coyotes,Nashville Predators,1,1,0,0,0.0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,35.0,31.0,0.48
2009021104,2010-03-25,Los Angeles Kings,St. Louis Blues,1,1,0,1,0.0,0,0,0.0,0,0,0,1,3,1.0,3.0,0.14,1.0,0.14,1.0,31.0,25.0,0.55
2009021096,2010-03-25,Tampa Bay Lightning,Boston Bruins,1,1,1,0,0.0,0,2,1.0,1,1,0,5,3,5.0,3.0,0.67,1.0,0.67,1.0,18.0,50.0,0.58
2009021098,2010-03-25,Calgary Flames,New York Islanders,1,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,23.0,22.0,0.66
2009021101,2010-03-25,Winnipeg Jets,Toronto Maple Leafs,0,1,0,0,0.0,1,1,0.5,0,0,0,1,2,1.0,2.0,0.5,1.0,0.5,1.0,20.0,30.0,0.51
2009021103,2010-03-25,Montréal Canadiens,Florida Panthers,0,1,1,0,0.0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.0,1.0,0.0,1.0,31.0,24.0,0.44
2009021097,2010-03-25,New York Rangers,New Jersey Devils,1,1,1,0,0.0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.33,1.0,0.33,1.0,31.0,38.0,0.48
2009021108,2010-03-26,Minnesota Wild,Detroit Red Wings,1,1,0,1,0.0,0,0,0.0,0,0,0,2,6,2.0,6.0,0.2,0.78,0.0,0.777777,27.0,42.0,0.5
2009021109,2010-03-26,Anaheim Ducks,Edmonton Oilers,1,1,1,0,0.0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.5,0.86,0.5,0.857142,40.0,36.0,0.53
2009021107,2010-03-26,Ottawa Senators,Buffalo Sabres,1,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.5,1.0,0.5,1.0,30.0,43.0,0.45
2009021117,2010-03-27,Columbus Blue Jackets,New York Islanders,0,1,0,0,0.0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.25,0.0,0.25,0.0,37.0,28.0,0.41
2009021120,2010-03-27,San Jose Sharks,Vancouver Canucks,0,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.33,0.75,0.33,0.75,30.0,37.0,0.58
2009021119,2010-03-27,Arizona Coyotes,Colorado Avalanche,0,1,1,0,0.0,0,2,1.0,1,1,0,6,2,6.0,2.0,0.5,1.0,0.0,1.333333,32.0,29.0,0.47
2009021121,2010-03-27,Los Angeles Kings,Dallas Stars,0,1,0,1,0.0,0,0,0.0,0,0,0,1,4,1.0,4.0,0.14,0.43,0.14,0.428571,30.0,26.0,0.61
2009021110,2010-03-27,Calgary Flames,Boston Bruins,1,1,0,1,0.0,0,0,0.0,0,0,0,0,5,0.0,5.0,0.0,0.25,0.0,0.25,31.0,35.0,0.42
2009021118,2010-03-27,Nashville Predators,Detroit Red Wings,0,1,0,0,0.0,1,1,0.5,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,38.0,0.46
2009021112,2010-03-27,Tampa Bay Lightning,Buffalo Sabres,1,1,0,1,0.0,0,0,0.0,0,0,0,1,7,1.0,7.0,0.0,0.25,0.0,0.25,23.0,26.0,0.6
2009021115,2010-03-27,Florida Panthers,Ottawa Senators,1,1,0,1,0.0,0,0,0.0,0,0,0,2,3,2.0,3.0,0.33,0.67,0.33,0.666666,22.0,25.0,0.52
2009021116,2010-03-27,Winnipeg Jets,Carolina Hurricanes,1,1,1,0,0.0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.33,1.0,0.33,1.0,43.0,34.0,0.69
2009021114,2010-03-27,New Jersey Devils,Montréal Canadiens,1,1,1,0,0.0,0,2,1.0,1,1,0,4,2,4.0,2.0,1.0,1.0,1.0,1.0,26.0,27.0,0.51
2009021111,2010-03-27,Philadelphia Flyers,Pittsburgh Penguins,1,1,0,1,0.0,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,0.8,0.0,0.8,27.0,31.0,0.51
2009021113,2010-03-27,New York Rangers,Toronto Maple Leafs,1,1,0,0,0.0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,38.0,32.0,0.46
2009021127,2010-03-28,San Jose Sharks,Colorado Avalanche,0,1,1,0,0.0,0,2,1.0,1,1,0,4,3,4.0,3.0,1.0,0.67,1.0,0.666666,32.0,45.0,0.4
2009021124,2010-03-28,Edmonton Oilers,St. Louis Blues,1,1,0,1,0.0,0,0,0.0,0,0,0,1,2,1.0,2.0,0.0,0.75,0.0,0.75,24.0,31.0,0.49
